Transaction_ID,Date,Customer_ID,Customer_Age,Customer_Gender,Loyalty_Status,Category,Product_Name,Unit_Cost,Unit_Price,Quantity_Sold,Revenue,Total_Cost,Profit,Stock_Remaining,Satisfaction_Score
TXN-11071,2025-07-29,CUST-0583,24,Female,Regular,Groceries,Pasta,47.29,56.99,1,56.99,47.29,9.7,1226,6.5
TXN-11430,2025-07-29,CUST-0061,60,Female,Silver,Clothing,Socks,46.78,72.77,2,145.54,93.56,51.98,1202,7.6
TXN-14767,2025-07-29,CUST-0478,47,Female,Regular,Home & Garden,Plant Pot,34.48,43.76,1,43.76,34.48,9.28,1422,8.2
TXN-12128,2025-07-29,CUST-0019,51,Female,Silver,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,1167,7.9
TXN-14061,2025-07-29,CUST-0899,20,Male,Regular,Electronics,Keyboard,107.66,156.53,4,626.12,430.64,195.48,579,4.6
TXN-12699,2025-07-29,CUST-0045,35,Male,Regular,Beauty & Health,Shampoo,25.11,45.77,2,91.54,50.22,41.32,863,5.7
TXN-13146,2025-07-29,CUST-0468,49,Female,Gold,Groceries,Bread,45.02,60.28,4,241.12,180.08,61.04,760,7.1
TXN-14491,2025-07-29,CUST-0522,26,Male,Regular,Electronics,Mouse,41.17,78.14,1,78.14,41.17,36.97,1001,7.9
TXN-14921,2025-07-29,CUST-0450,29,Other,Regular,Home & Garden,Bed Sheets,41.27,74.29,4,297.16,165.08,132.08,1441,7.1
TXN-13682,2025-07-29,CUST-0590,32,Female,Silver,Electronics,Smartwatch,34.96,50.62,2,101.24,69.92,31.32,741,6.4
TXN-10821,2025-07-30,CUST-0180,29,Female,Silver,Groceries,Bread,45.02,60.28,2,120.56,90.04,30.52,948,5.5
TXN-11540,2025-07-30,CUST-0199,37,Female,Regular,Clothing,Jacket,3.47,6.87,1,6.87,3.47,3.4,1441,7.5
TXN-11645,2025-07-30,CUST-0394,50,Female,Regular,Home & Garden,Lamp,30.34,59.03,1,59.03,30.34,28.69,858,3.8
TXN-14780,2025-07-30,CUST-0189,37,Male,Regular,Beauty & Health,Face Wash,9.13,14.22,4,56.88,36.52,20.36,1080,8.6
TXN-12559,2025-07-30,CUST-0857,26,Female,Regular,Clothing,Jacket,3.47,6.87,1,6.87,3.47,3.4,1323,8.1
TXN-10491,2025-07-30,CUST-0003,38,Male,Silver,Home & Garden,Towel,36.45,51.3,1,51.3,36.45,14.85,974,6.4
TXN-11075,2025-07-30,CUST-0486,61,Male,Regular,Beauty & Health,Vitamins,4.16,7.52,2,15.04,8.32,6.72,1274,7.3
TXN-14271,2025-07-30,CUST-0857,51,Male,Regular,Groceries,Rice,16.47,23.64,4,94.56,65.88,28.68,173,6.7
TXN-11980,2025-07-30,CUST-0456,46,Male,Regular,Home & Garden,Lamp,30.34,59.03,10,590.3,303.4,286.9,828,8.2
TXN-13850,2025-07-30,CUST-0478,52,Female,Regular,Home & Garden,Mug,5.57,9.8,1,9.8,5.57,4.23,628,5.6
TXN-13370,2025-07-30,CUST-0572,41,Female,Silver,Beauty & Health,Soap,11.95,23.02,1,23.02,11.95,11.07,909,7.0
TXN-10354,2025-07-30,CUST-0250,27,Male,Regular,Beauty & Health,Lotion,8.66,15.35,3,46.05,25.98,20.07,1114,5.9
TXN-10467,2025-07-30,CUST-0053,54,Female,Regular,Groceries,Chicken,14.09,25.57,1,25.57,14.09,11.48,1906,4.7
TXN-10648,2025-07-30,CUST-0900,18,Male,Regular,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1320,5.3
TXN-10125,2025-07-30,CUST-0922,44,Female,Regular,Clothing,Socks,46.78,72.77,2,145.54,93.56,51.98,1295,6.3
TXN-11890,2025-07-30,CUST-0942,39,Female,Regular,Beauty & Health,Face Wash,9.13,14.22,1,14.22,9.13,5.09,1304,5.4
TXN-13574,2025-07-30,CUST-0002,29,Female,Regular,Clothing,Jacket,3.47,6.87,10,68.7,34.7,34.0,1229,7.0
TXN-11014,2025-07-31,CUST-0882,18,Male,Regular,Beauty & Health,Soap,11.95,23.02,1,23.02,11.95,11.07,1053,4.2
TXN-13537,2025-07-31,CUST-0980,22,Other,Silver,Clothing,Sneakers,20.09,39.7,3,119.1,60.27,58.83,546,4.1
TXN-10708,2025-07-31,CUST-0661,55,Male,Regular,Groceries,Milk,32.13,59.75,1,59.75,32.13,27.62,1156,7.9
TXN-11612,2025-07-31,CUST-0254,44,Female,Regular,Home & Garden,Bed Sheets,41.27,74.29,4,297.16,165.08,132.08,1716,5.3
TXN-11236,2025-07-31,CUST-0636,26,Female,Regular,Electronics,USB Drive,123.53,158.32,1,158.32,123.53,34.79,1667,4.4
TXN-13858,2025-07-31,CUST-0376,31,Male,Regular,Clothing,Hat,3.72,6.93,10,69.3,37.2,32.1,564,6.7
TXN-13489,2025-07-31,CUST-0958,40,Male,Regular,Groceries,Pasta,47.29,56.99,1,56.99,47.29,9.7,1085,7.7
TXN-10055,2025-07-31,CUST-0373,36,Male,Silver,Groceries,Rice,16.47,23.64,10,236.4,164.7,71.7,502,9.7
TXN-14122,2025-07-31,CUST-0963,26,Male,Regular,Home & Garden,Lamp,30.34,59.03,2,118.06,60.68,57.38,641,7.1
TXN-12310,2025-07-31,CUST-0010,29,Female,Gold,Groceries,Eggs,28.33,56.24,3,168.72,84.99,83.73,1534,7.6
TXN-13697,2025-07-31,CUST-0398,25,Male,Regular,Electronics,Keyboard,107.66,156.53,3,469.59,322.98,146.61,635,6.5
TXN-11986,2025-07-31,CUST-0465,36,Male,Regular,Electronics,Mouse,41.17,78.14,1,78.14,41.17,36.97,1154,5.3
TXN-14415,2025-07-31,CUST-0143,38,Female,Gold,Electronics,USB Drive,123.53,158.32,4,633.28,494.12,139.16,1417,9.9
TXN-14624,2025-07-31,CUST-0005,46,Male,Silver,Clothing,T-Shirt,49.29,89.1,1,89.1,49.29,39.81,379,6.3
TXN-13606,2025-07-31,CUST-0693,25,Male,Regular,Home & Garden,Bed Sheets,41.27,74.29,1,74.29,41.27,33.02,1559,7.2
TXN-12318,2025-07-31,CUST-0208,34,Female,Regular,Clothing,Jeans,45.05,74.05,2,148.1,90.1,58.0,1554,5.1
TXN-13326,2025-08-01,CUST-0010,32,Female,Regular,Home & Garden,Frying Pan,11.59,15.48,3,46.44,34.77,11.67,1630,7.9
TXN-13042,2025-08-01,CUST-0749,38,Male,Silver,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1100,4.7
TXN-14708,2025-08-01,CUST-0851,23,Male,Silver,Clothing,Jacket,3.47,6.87,1,6.87,3.47,3.4,1130,4.9
TXN-13258,2025-08-01,CUST-0581,44,Other,Regular,Groceries,Eggs,28.33,56.24,3,168.72,84.99,83.73,1461,7.9
TXN-11088,2025-08-01,CUST-0658,36,Male,Silver,Clothing,T-Shirt,49.29,89.1,5,445.5,246.45,199.05,632,8.6
TXN-11000,2025-08-01,CUST-0712,47,Female,Silver,Clothing,Hat,3.72,6.93,2,13.86,7.44,6.42,738,6.5
TXN-12003,2025-08-01,CUST-0722,42,Female,Regular,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,1176,4.8
TXN-10219,2025-08-01,CUST-0027,32,Male,Regular,Beauty & Health,Shampoo,25.11,45.77,1,45.77,25.11,20.66,1021,7.3
TXN-10776,2025-08-01,CUST-0351,36,Male,Gold,Groceries,Eggs,28.33,56.24,3,168.72,84.99,83.73,1632,9.5
TXN-13619,2025-08-01,CUST-0957,25,Female,Regular,Beauty & Health,Shampoo,25.11,45.77,3,137.31,75.33,61.98,789,3.7
TXN-11198,2025-08-01,CUST-0642,18,Male,Regular,Electronics,Mouse,41.17,78.14,10,781.4,411.7,369.7,1214,8.5
TXN-11874,2025-08-01,CUST-0355,23,Female,Silver,Groceries,Rice,16.47,23.64,1,23.64,16.47,7.17,359,4.8
TXN-11020,2025-08-01,CUST-0508,36,Female,Regular,Home & Garden,Frying Pan,11.59,15.48,1,15.48,11.59,3.89,1791,4.7
TXN-11557,2025-08-01,CUST-0691,46,Female,Regular,Electronics,Headphones,49.93,84.43,2,168.86,99.86,69.0,1228,6.0
TXN-10504,2025-08-01,CUST-0605,45,Male,Regular,Electronics,Charger,85.78,132.44,2,264.88,171.56,93.32,729,5.2
TXN-14208,2025-08-01,CUST-0109,23,Female,Regular,Clothing,T-Shirt,49.29,89.1,10,891.0,492.9,398.1,410,8.3
TXN-13498,2025-08-01,CUST-0148,46,Male,Regular,Electronics,Headphones,49.93,84.43,1,84.43,49.93,34.5,1095,6.5
TXN-11892,2025-08-02,CUST-0533,54,Male,Regular,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1200,6.4
TXN-11781,2025-08-02,CUST-0366,50,Male,Silver,Electronics,Smartwatch,34.96,50.62,3,151.86,104.88,46.98,871,6.5
TXN-12673,2025-08-02,CUST-0821,28,Male,Regular,Groceries,Bread,45.02,60.28,4,241.12,180.08,61.04,822,8.1
TXN-14397,2025-08-02,CUST-0080,44,Female,Gold,Electronics,Charger,85.78,132.44,2,264.88,171.56,93.32,448,8.7
TXN-11209,2025-08-02,CUST-0274,31,Female,Regular,Clothing,Hat,3.72,6.93,5,34.65,18.6,16.05,707,8.1
TXN-10646,2025-08-02,CUST-0465,30,Male,Silver,Beauty & Health,Face Wash,9.13,14.22,2,28.44,18.26,10.18,1380,4.7
TXN-11478,2025-08-02,CUST-0503,24,Female,Regular,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1633,5.4
TXN-14827,2025-08-02,CUST-0344,26,Female,Regular,Beauty & Health,Toothpaste,36.38,71.18,3,213.54,109.14,104.4,469,7.5
TXN-10386,2025-08-02,CUST-0371,18,Other,Regular,Home & Garden,Plant Pot,34.48,43.76,1,43.76,34.48,9.28,1802,6.5
TXN-10210,2025-08-02,CUST-0819,47,Male,Regular,Clothing,Socks,46.78,72.77,2,145.54,93.56,51.98,1290,4.1
TXN-12083,2025-08-03,CUST-0911,26,Female,Silver,Beauty & Health,Toothpaste,36.38,71.18,1,71.18,36.38,34.8,700,7.5
TXN-14776,2025-08-03,CUST-0769,41,Female,Regular,Clothing,Jeans,45.05,74.05,3,222.15,135.15,87.0,1355,6.1
TXN-10442,2025-08-03,CUST-0833,18,Male,Regular,Beauty & Health,Soap,11.95,23.02,1,23.02,11.95,11.07,1076,4.5
TXN-14454,2025-08-03,CUST-0782,49,Female,Silver,Clothing,Jeans,45.05,74.05,5,370.25,225.25,145.0,1374,9.3
TXN-13562,2025-08-03,CUST-0113,21,Female,Regular,Home & Garden,Mug,5.57,9.8,2,19.6,11.14,8.46,648,8.1
TXN-14082,2025-08-03,CUST-0756,39,Female,Regular,Clothing,Hat,3.72,6.93,1,6.93,3.72,3.21,560,4.9
TXN-14209,2025-08-03,CUST-0194,32,Male,Regular,Home & Garden,Lamp,30.34,59.03,3,177.09,91.02,86.07,634,4.2
TXN-11274,2025-08-03,CUST-0252,33,Male,Silver,Clothing,Jacket,3.47,6.87,5,34.35,17.35,17.0,1450,5.3
TXN-11813,2025-08-03,CUST-0674,42,Other,Regular,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1598,5.9
TXN-12812,2025-08-03,CUST-0882,22,Male,Regular,Beauty & Health,Shampoo,25.11,45.77,1,45.77,25.11,20.66,855,5.4
TXN-11306,2025-08-03,CUST-0543,30,Male,Regular,Beauty & Health,Face Wash,9.13,14.22,2,28.44,18.26,10.18,1328,5.6
TXN-10541,2025-08-03,CUST-0355,27,Male,Silver,Electronics,USB Drive,123.53,158.32,2,316.64,247.06,69.58,1708,7.0
TXN-14403,2025-08-03,CUST-0264,29,Female,Regular,Groceries,Rice,16.47,23.64,2,47.28,32.94,14.34,145,8.1
TXN-11418,2025-08-03,CUST-0287,54,Male,Gold,Clothing,T-Shirt,49.29,89.1,1,89.1,49.29,39.81,596,6.9
TXN-14612,2025-08-04,CUST-0434,30,Male,Regular,Clothing,Jacket,3.47,6.87,1,6.87,3.47,3.4,1137,5.3
TXN-11598,2025-08-04,CUST-0225,29,Male,Gold,Electronics,Keyboard,107.66,156.53,1,156.53,107.66,48.87,757,7.1
TXN-12472,2025-08-04,CUST-0658,30,Male,Regular,Home & Garden,Mug,5.57,9.8,3,29.4,16.71,12.69,736,7.5
TXN-12084,2025-08-04,CUST-0536,18,Female,Gold,Electronics,Charger,85.78,132.44,1,132.44,85.78,46.66,616,6.2
TXN-11854,2025-08-04,CUST-0206,22,Male,Regular,Electronics,Mouse,41.17,78.14,2,156.28,82.34,73.94,1161,5.7
TXN-10033,2025-08-04,CUST-0970,40,Female,Silver,Groceries,Pasta,47.29,56.99,5,284.95,236.45,48.5,1289,8.4
TXN-12409,2025-08-04,CUST-0359,42,Female,Regular,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,1130,6.5
TXN-11878,2025-08-04,CUST-0496,18,Male,Regular,Groceries,Chicken,14.09,25.57,2,51.14,28.18,22.96,1839,4.6
TXN-13943,2025-08-04,CUST-0088,31,Male,Regular,Electronics,Charger,85.78,132.44,10,1324.4,857.8,466.6,481,7.5
TXN-12572,2025-08-04,CUST-0522,53,Female,Silver,Electronics,Mouse,41.17,78.14,2,156.28,82.34,73.94,1134,8.0
TXN-12942,2025-08-04,CUST-0350,44,Other,Regular,Electronics,Keyboard,107.66,156.53,3,469.59,322.98,146.61,676,5.5
TXN-11732,2025-08-04,CUST-0008,47,Female,Regular,Groceries,Rice,16.47,23.64,3,70.92,49.41,21.51,363,7.3
TXN-10568,2025-08-04,CUST-0111,38,Male,Regular,Home & Garden,Towel,36.45,51.3,2,102.6,72.9,29.7,964,4.8
TXN-11811,2025-08-05,CUST-0619,25,Male,Regular,Groceries,Chicken,14.09,25.57,3,76.71,42.27,34.44,1841,7.1
TXN-13980,2025-08-05,CUST-0531,48,Female,Regular,Clothing,Jacket,3.47,6.87,2,13.74,6.94,6.8,1196,7.3
TXN-11822,2025-08-05,CUST-0010,48,Male,Regular,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1203,6.0
TXN-12275,2025-08-05,CUST-0421,39,Female,Regular,Home & Garden,Bed Sheets,41.27,74.29,2,148.58,82.54,66.04,1676,4.6
TXN-14568,2025-08-05,CUST-0560,44,Male,Regular,Electronics,Headphones,49.93,84.43,2,168.86,99.86,69.0,1039,4.8
TXN-12363,2025-08-05,CUST-0922,46,Male,Regular,Beauty & Health,Lotion,8.66,15.35,3,46.05,25.98,20.07,994,5.6
TXN-14951,2025-08-05,CUST-0720,25,Female,Silver,Beauty & Health,Shampoo,25.11,45.77,1,45.77,25.11,20.66,699,6.3
TXN-12521,2025-08-05,CUST-0357,42,Female,Regular,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1136,4.2
TXN-10600,2025-08-05,CUST-0783,44,Male,Regular,Groceries,Chicken,14.09,25.57,2,51.14,28.18,22.96,1892,6.5
TXN-12672,2025-08-05,CUST-0947,40,Female,Regular,Groceries,Apples,18.31,24.59,3,73.77,54.93,18.84,1551,7.8
TXN-10323,2025-08-05,CUST-0319,56,Female,Regular,Beauty & Health,Shampoo,25.11,45.77,3,137.31,75.33,61.98,1014,7.0
TXN-11465,2025-08-05,CUST-0599,40,Female,Silver,Beauty & Health,Vitamins,4.16,7.52,4,30.08,16.64,13.44,1243,7.1
TXN-12237,2025-08-05,CUST-0633,45,Female,Silver,Beauty & Health,Soap,11.95,23.02,2,46.04,23.9,22.14,972,6.1
TXN-12795,2025-08-05,CUST-0420,46,Female,Silver,Home & Garden,Bed Sheets,41.27,74.29,1,74.29,41.27,33.02,1613,3.6
TXN-14635,2025-08-05,CUST-0571,32,Female,Regular,Groceries,Eggs,28.33,56.24,5,281.2,141.65,139.55,1360,7.8
TXN-12308,2025-08-05,CUST-0331,41,Female,Regular,Beauty & Health,Soap,11.95,23.02,1,23.02,11.95,11.07,965,4.6
TXN-14903,2025-08-06,CUST-0243,50,Female,Silver,Home & Garden,Lamp,30.34,59.03,5,295.15,151.7,143.45,545,7.4
TXN-12041,2025-08-06,CUST-0385,39,Male,Regular,Home & Garden,Mug,5.57,9.8,1,9.8,5.57,4.23,759,6.6
TXN-14748,2025-08-06,CUST-0441,34,Male,Regular,Home & Garden,Lamp,30.34,59.03,4,236.12,121.36,114.76,577,8.0
TXN-10490,2025-08-06,CUST-0358,30,Male,Regular,Clothing,T-Shirt,49.29,89.1,2,178.2,98.58,79.62,663,4.7
TXN-14854,2025-08-06,CUST-0220,36,Male,Regular,Groceries,Cereal,40.44,66.69,5,333.45,202.2,131.25,400,9.4
TXN-11574,2025-08-06,CUST-0055,18,Male,Regular,Home & Garden,Frying Pan,11.59,15.48,1,15.48,11.59,3.89,1738,6.7
TXN-10982,2025-08-06,CUST-0179,36,Female,Silver,Groceries,Chicken,14.09,25.57,1,25.57,14.09,11.48,1872,6.7
TXN-11698,2025-08-06,CUST-0884,38,Male,Regular,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,1187,4.7
TXN-10879,2025-08-06,CUST-0160,45,Female,Regular,Home & Garden,Mug,5.57,9.8,2,19.6,11.14,8.46,832,6.6
TXN-14689,2025-08-06,CUST-0713,52,Female,Regular,Clothing,Sneakers,20.09,39.7,1,39.7,20.09,19.61,493,6.6
TXN-12648,2025-08-06,CUST-0421,28,Male,Regular,Clothing,T-Shirt,49.29,89.1,4,356.4,197.16,159.24,513,6.7
TXN-11905,2025-08-06,CUST-0056,43,Female,Silver,Home & Garden,Lamp,30.34,59.03,1,59.03,30.34,28.69,839,7.1
TXN-14721,2025-08-07,CUST-0064,46,Male,Regular,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1398,5.7
TXN-12471,2025-08-07,CUST-0859,39,Male,Regular,Groceries,Pasta,47.29,56.99,1,56.99,47.29,9.7,1148,5.7
TXN-14480,2025-08-07,CUST-0685,46,Female,Gold,Home & Garden,Plant Pot,34.48,43.76,4,175.04,137.92,37.12,1459,9.7
TXN-12465,2025-08-07,CUST-0325,45,Female,Gold,Home & Garden,Lamp,30.34,59.03,1,59.03,30.34,28.69,782,6.5
TXN-11992,2025-08-07,CUST-0330,33,Male,Silver,Groceries,Bread,45.02,60.28,3,180.84,135.06,45.78,871,7.6
TXN-12733,2025-08-07,CUST-0088,56,Male,Regular,Electronics,Keyboard,107.66,156.53,1,156.53,107.66,48.87,695,5.2
TXN-14477,2025-08-07,CUST-0520,18,Female,Silver,Home & Garden,Bed Sheets,41.27,74.29,3,222.87,123.81,99.06,1490,6.7
TXN-14979,2025-08-07,CUST-0387,31,Female,Regular,Beauty & Health,Lotion,8.66,15.35,1,15.35,8.66,6.69,876,7.3
TXN-11931,2025-08-07,CUST-0719,37,Male,Regular,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1187,8.1
TXN-11775,2025-08-07,CUST-0836,32,Female,Regular,Groceries,Rice,16.47,23.64,2,47.28,32.94,14.34,361,5.3
TXN-13006,2025-08-07,CUST-0648,31,Male,Silver,Home & Garden,Plant Pot,34.48,43.76,1,43.76,34.48,9.28,1591,6.0
TXN-12630,2025-08-07,CUST-0803,43,Female,Silver,Groceries,Rice,16.47,23.64,1,23.64,16.47,7.17,292,6.4
TXN-13404,2025-08-07,CUST-0654,55,Female,Gold,Clothing,Jacket,3.47,6.87,5,34.35,17.35,17.0,1246,9.1
TXN-14300,2025-08-07,CUST-0865,21,Female,Gold,Electronics,Mouse,41.17,78.14,1,78.14,41.17,36.97,1015,5.3
TXN-13548,2025-08-07,CUST-0306,33,Female,Regular,Electronics,Charger,85.78,132.44,5,662.2,428.9,233.3,509,8.5
TXN-13320,2025-08-07,CUST-0513,25,Male,Regular,Electronics,Headphones,49.93,84.43,1,84.43,49.93,34.5,1102,5.3
TXN-14562,2025-08-07,CUST-0358,29,Male,Regular,Home & Garden,Towel,36.45,51.3,4,205.2,145.8,59.4,637,8.6
TXN-13092,2025-08-08,CUST-0336,30,Female,Regular,Electronics,Mouse,41.17,78.14,10,781.4,411.7,369.7,1094,8.0
TXN-14995,2025-08-08,CUST-0482,29,Female,Regular,Home & Garden,Lamp,30.34,59.03,1,59.03,30.34,28.69,539,6.8
TXN-11036,2025-08-08,CUST-0438,27,Male,Silver,Groceries,Bread,45.02,60.28,1,60.28,45.02,15.26,934,7.0
TXN-14424,2025-08-08,CUST-0878,37,Female,Regular,Home & Garden,Plant Pot,34.48,43.76,3,131.28,103.44,27.84,1475,4.1
TXN-12341,2025-08-08,CUST-0574,40,Female,Gold,Groceries,Pasta,47.29,56.99,2,113.98,94.58,19.4,1150,8.9
TXN-10415,2025-08-08,CUST-0314,38,Female,Regular,Groceries,Milk,32.13,59.75,5,298.75,160.65,138.1,1173,6.5
TXN-14850,2025-08-08,CUST-0771,35,Male,Regular,Groceries,Eggs,28.33,56.24,1,56.24,28.33,27.91,1350,3.8
TXN-12114,2025-08-08,CUST-0282,25,Male,Regular,Electronics,Smartwatch,34.96,50.62,1,50.62,34.96,15.66,856,3.9
TXN-14203,2025-08-08,CUST-0433,53,Male,Regular,Electronics,Mouse,41.17,78.14,2,156.28,82.34,73.94,1019,6.5
TXN-12283,2025-08-08,CUST-0108,20,Female,Regular,Beauty & Health,Vitamins,4.16,7.52,3,22.56,12.48,10.08,1156,6.3
TXN-10326,2025-08-08,CUST-0180,41,Female,Regular,Beauty & Health,Shampoo,25.11,45.77,1,45.77,25.11,20.66,1013,5.5
TXN-14177,2025-08-08,CUST-0883,49,Male,Silver,Electronics,USB Drive,123.53,158.32,1,158.32,123.53,34.79,1444,7.4
TXN-13871,2025-08-08,CUST-0767,18,Male,Regular,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1050,6.7
TXN-11729,2025-08-08,CUST-0016,44,Female,Regular,Beauty & Health,Soap,11.95,23.02,1,23.02,11.95,11.07,990,6.0
TXN-10372,2025-08-08,CUST-0855,50,Female,Gold,Electronics,Headphones,49.93,84.43,1,84.43,49.93,34.5,1310,5.4
TXN-13111,2025-08-09,CUST-0014,27,Male,Regular,Home & Garden,Lamp,30.34,59.03,1,59.03,30.34,28.69,724,4.0
TXN-12723,2025-08-09,CUST-0606,20,Male,Regular,Beauty & Health,Face Wash,9.13,14.22,1,14.22,9.13,5.09,1223,6.7
TXN-11187,2025-08-09,CUST-0046,31,Female,Regular,Beauty & Health,Toothpaste,36.38,71.18,1,71.18,36.38,34.8,759,5.1
TXN-11348,2025-08-09,CUST-0939,25,Female,Regular,Beauty & Health,Vitamins,4.16,7.52,10,75.2,41.6,33.6,1256,5.2
TXN-10285,2025-08-09,CUST-0797,42,Female,Regular,Clothing,Hat,3.72,6.93,2,13.86,7.44,6.42,818,4.6
TXN-14839,2025-08-09,CUST-0890,19,Male,Gold,Home & Garden,Lamp,30.34,59.03,4,236.12,121.36,114.76,564,9.6
TXN-11363,2025-08-09,CUST-0338,38,Female,Regular,Home & Garden,Frying Pan,11.59,15.48,1,15.48,11.59,3.89,1742,3.6
TXN-11900,2025-08-09,CUST-0654,47,Male,Regular,Home & Garden,Towel,36.45,51.3,2,102.6,72.9,29.7,851,5.3
TXN-13662,2025-08-09,CUST-0734,37,Male,Regular,Groceries,Chicken,14.09,25.57,1,25.57,14.09,11.48,1713,6.3
TXN-13270,2025-08-09,CUST-0492,41,Female,Regular,Groceries,Bread,45.02,60.28,1,60.28,45.02,15.26,747,7.6
TXN-12231,2025-08-10,CUST-0296,54,Female,Regular,Clothing,Jacket,3.47,6.87,10,68.7,34.7,34.0,1348,6.9
TXN-14382,2025-08-10,CUST-0642,18,Male,Gold,Clothing,T-Shirt,49.29,89.1,1,89.1,49.29,39.81,395,7.2
TXN-13071,2025-08-10,CUST-0441,47,Female,Regular,Clothing,T-Shirt,49.29,89.1,2,178.2,98.58,79.62,471,7.5
TXN-14803,2025-08-10,CUST-0147,29,Female,Silver,Clothing,Hat,3.72,6.93,1,6.93,3.72,3.21,502,4.7
TXN-12043,2025-08-10,CUST-0487,28,Female,Regular,Home & Garden,Lamp,30.34,59.03,1,59.03,30.34,28.69,826,7.0
TXN-13730,2025-08-10,CUST-0014,45,Male,Regular,Groceries,Apples,18.31,24.59,3,73.77,54.93,18.84,1465,8.4
TXN-14704,2025-08-10,CUST-0297,52,Male,Regular,Home & Garden,Plant Pot,34.48,43.76,1,43.76,34.48,9.28,1428,7.4
TXN-12474,2025-08-10,CUST-0458,32,Male,Regular,Beauty & Health,Face Wash,9.13,14.22,1,14.22,9.13,5.09,1237,8.7
TXN-14244,2025-08-10,CUST-0335,38,Male,Silver,Electronics,Charger,85.78,132.44,1,132.44,85.78,46.66,454,5.6
TXN-11315,2025-08-11,CUST-0494,39,Male,Silver,Groceries,Rice,16.47,23.64,1,23.64,16.47,7.17,388,4.0
TXN-13078,2025-08-11,CUST-0431,34,Female,Gold,Clothing,Jeans,45.05,74.05,1,74.05,45.05,29.0,1486,8.4
TXN-12294,2025-08-11,CUST-0623,36,Female,Silver,Electronics,Keyboard,107.66,156.53,1,156.53,107.66,48.87,718,5.5
TXN-12800,2025-08-11,CUST-0210,35,Male,Regular,Clothing,Socks,46.78,72.77,4,291.08,187.12,103.96,1110,5.6
TXN-13535,2025-08-11,CUST-0149,32,Female,Regular,Clothing,Socks,46.78,72.77,5,363.85,233.9,129.95,1050,6.6
TXN-13561,2025-08-11,CUST-0990,18,Female,Regular,Groceries,Milk,32.13,59.75,1,59.75,32.13,27.62,967,7.0
TXN-13577,2025-08-11,CUST-0078,19,Male,Silver,Electronics,Mouse,41.17,78.14,1,78.14,41.17,36.97,1060,8.1
TXN-10474,2025-08-11,CUST-0476,26,Female,Regular,Home & Garden,Towel,36.45,51.3,2,102.6,72.9,29.7,979,4.8
TXN-11059,2025-08-11,CUST-0313,47,Male,Regular,Groceries,Milk,32.13,59.75,1,59.75,32.13,27.62,1142,4.9
TXN-11693,2025-08-11,CUST-0178,32,Male,Regular,Electronics,Smartwatch,34.96,50.62,1,50.62,34.96,15.66,877,4.1
TXN-13956,2025-08-11,CUST-0577,33,Male,Regular,Electronics,Smartwatch,34.96,50.62,1,50.62,34.96,15.66,722,5.5
TXN-11742,2025-08-11,CUST-0093,18,Female,Silver,Electronics,USB Drive,123.53,158.32,10,1583.2,1235.3,347.9,1636,6.7
TXN-10834,2025-08-12,CUST-0175,24,Female,Silver,Clothing,T-Shirt,49.29,89.1,1,89.1,49.29,39.81,647,6.4
TXN-11086,2025-08-12,CUST-0597,36,Female,Silver,Home & Garden,Frying Pan,11.59,15.48,3,46.44,34.77,11.67,1783,7.6
TXN-13495,2025-08-12,CUST-0652,40,Male,Silver,Home & Garden,Mug,5.57,9.8,3,29.4,16.71,12.69,650,8.0
TXN-12305,2025-08-12,CUST-0098,18,Male,Regular,Electronics,Headphones,49.93,84.43,4,337.72,199.72,138.0,1185,4.9
TXN-11592,2025-08-12,CUST-0990,51,Female,Regular,Home & Garden,Plant Pot,34.48,43.76,1,43.76,34.48,9.28,1694,7.0
TXN-11747,2025-08-12,CUST-0746,42,Female,Regular,Electronics,Keyboard,107.66,156.53,2,313.06,215.32,97.74,750,6.0
TXN-12171,2025-08-12,CUST-0937,25,Female,Regular,Clothing,Sneakers,20.09,39.7,1,39.7,20.09,19.61,630,4.9
TXN-11696,2025-08-12,CUST-0332,48,Female,Regular,Groceries,Cereal,40.44,66.69,3,200.07,121.32,78.75,633,5.9
TXN-12716,2025-08-12,CUST-0294,48,Female,Regular,Beauty & Health,Lotion,8.66,15.35,1,15.35,8.66,6.69,980,7.7
TXN-12411,2025-08-12,CUST-0247,54,Female,Silver,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,1129,7.2
